0,4,-1.00,-1.00,-1.00,-1.00,0.1149,1.4,0.77,2.09,-30.85,1.12,-25.30,0.98,-10.00
0,4,0.00,472.07,131.63,547.30,0.1042,1.2,0.86,2.25,-13.10,1.29,21.18,0.10,-10.00
1,4,-1.00,-1.00,-1.00,-1.00,0.3797,1.3,0.68,1.92,10.40,0.87,-48.39,-1.64,-10.00
1,4,1586.41,505.19,1600.00,612.52,0.2167,1.2,0.71,1.96,10.06,1.64,14.91,2.71,-10.00
1,4,-1.00,-1.00,-1.00,-1.00,0.2071,1.1,0.70,1.81,-47.75,-0.14,9.22,1.63,-10.00
1,4,-1.00,-1.00,-1.00,-1.00,0.1545,1.2,0.68,1.87,-47.65,-0.44,8.06,-1.59,-10.00
1,4,-1.00,-1.00,-1.00,-1.00,0.1526,1.9,0.88,2.06,8.59,-0.13,-47.52,-1.73,-10.00
1,4,-1.00,-1.00,-1.00,-1.00,0.1341,1.3,0.73,1.91,30.73,3.75,4.44,1.57,-10.00
1,4,-1.00,-1.00,-1.00,-1.00,0.1159,1.3,0.66,2.15,26.63,3.91,8.59,0.10,-10.00
1,4,985.84,476.26,1008.69,515.28,0.1078,1.4,0.83,2.14,6.69,1.75,49.02,-1.42,-10.00
2,4,-1.00,-1.00,-1.00,-1.00,0.2468,1.3,0.72,1.96,9.90,1.56,10.53,0.30,-10.00
2,4,-1.00,-1.00,-1.00,-1.00,0.1717,1.5,0.81,1.94,30.67,3.39,0.37,1.58,-10.00
2,4,-1.00,-1.00,-1.00,-1.00,0.1537,1.2,0.78,2.00,24.59,2.76,1.46,0.16,-10.00
2,4,1155.34,478.52,1185.94,517.71,0.1296,1.4,0.74,1.94,12.66,1.74,46.14,-1.47,-10.00
2,4,-1.00,-1.00,-1.00,-1.00,0.1073,1.8,0.79,2.49,-6.06,0.32,-24.14,1.59,-10.00
3,4,-1.00,-1.00,-1.00,-1.00,0.1398,1.3,0.83,2.04,-20.13,1.02,3.84,-1.42,-10.00
3,4,-1.00,-1.00,-1.00,-1.00,0.1086,1.3,0.75,1.93,-18.46,1.24,-42.54,-0.25,-10.00
3,4,-1.00,-1.00,-1.00,-1.00,0.1075,1.4,0.62,2.16,13.39,1.30,15.25,0.05,-10.00
3,4,1171.36,477.42,1211.39,518.58,0.1024,1.3,0.75,1.96,12.23,1.61,42.04,-1.57,-10.00
4,4,-1.00,-1.00,-1.00,-1.00,0.2698,1.2,0.72,1.86,9.55,1.55,2.50,-2.98,-10.00
4,4,-1.00,-1.00,-1.00,-1.00,0.2123,1.2,0.72,1.23,-28.54,0.42,12.79,-1.67,-10.00
4,4,-1.00,-1.00,-1.00,-1.00,0.1573,1.2,0.61,1.01,-28.80,0.42,13.38,1.49,-10.00
4,4,-1.00,-1.00,-1.00,-1.00,0.1200,1.4,0.83,1.85,-26.10,2.09,-24.82,-3.07,-10.00
5,4,-1.00,-1.00,-1.00,-1.00,0.2427,1.3,0.75,1.90,9.51,1.49,-1.94,-3.01,-10.00
5,4,-1.00,-1.00,-1.00,-1.00,0.1962,1.5,0.78,2.34,18.89,0.67,-3.18,-2.21,-10.00
5,4,-1.00,-1.00,-1.00,-1.00,0.1817,1.4,0.82,1.97,-26.13,2.01,-29.98,0.14,-10.00
5,4,-1.00,-1.00,-1.00,-1.00,0.1291,1.6,0.93,2.43,-21.76,0.43,0.06,1.63,-10.00
5,4,1062.75,478.69,1127.16,524.31,0.1291,1.7,0.83,2.17,10.03,2.02,46.88,3.04,-10.00
5,4,-1.00,-1.00,-1.00,-1.00,0.1004,1.3,0.63,1.96,13.30,1.29,6.85,-0.12,-10.00
6,4,-1.00,-1.00,-1.00,-1.00,0.6084,1.4,0.79,1.83,9.41,1.65,-6.24,-2.81,-10.00
6,4,424.34,512.26,500.08,589.60,0.5203,1.4,0.70,2.12,-6.72,2.17,23.20,-1.53,-10.00
6,4,-1.00,-1.00,-1.00,-1.00,0.1727,1.4,0.75,2.23,-26.65,0.32,-4.68,1.46,-10.00
7,4,-1.00,-1.00,-1.00,-1.00,0.4557,1.4,0.79,2.00,9.39,1.40,-10.34,-2.93,-10.00
7,4,1023.73,497.49,1137.16,564.77,0.1497,1.2,0.70,1.96,4.72,1.75,23.40,-3.13,-10.00
