0,3,23.79,564.07,229.79,729.67,0.2541,1.1,0.53,1.63,-5.11,1.64,9.50,1.65,-10.00
0,3,-1.00,-1.00,-1.00,-1.00,0.1986,1.8,0.67,1.86,-4.93,1.11,-15.33,-1.78,-10.00
0,3,-1.00,-1.00,-1.00,-1.00,0.1923,1.1,0.67,1.17,-4.16,1.81,3.79,-1.60,-10.00
0,3,322.46,408.85,416.06,489.85,0.1725,1.8,0.80,2.03,-10.56,-0.05,29.91,-2.77,-10.00
0,3,-1.00,-1.00,-1.00,-1.00,0.1586,1.1,0.55,1.62,23.01,2.89,5.70,-1.59,-10.00
0,3,-1.00,-1.00,-1.00,-1.00,0.1274,1.2,0.60,1.79,5.76,1.69,-1.31,1.86,-10.00
0,3,-1.00,-1.00,-1.00,-1.00,0.1110,1.0,0.50,1.58,-4.31,1.79,-9.49,-1.74,-10.00
0,3,-1.00,-1.00,-1.00,-1.00,0.1012,1.0,0.41,1.56,-3.88,1.63,-15.74,-1.59,-10.00
1,3,1149.83,425.51,1213.67,565.44,0.1340,1.8,0.70,1.90,5.03,0.98,17.52,1.77,-10.00
1,3,272.73,409.16,378.22,492.55,0.1305,1.7,0.77,1.89,-10.19,0.01,26.32,0.15,-10.00
1,3,384.39,473.02,471.94,528.55,0.1113,0.99,0.52,1.49,-7.05,0.67,23.05,2.89,-10.00
1,3,302.61,441.02,363.94,506.03,0.1031,1.3,0.58,1.75,-9.74,0.29,25.60,1.55,-10.00
2,3,602.19,470.05,652.60,520.73,0.2541,1.1,0.52,1.63,-4.08,0.63,27.47,1.79,-10.00
2,3,-1.00,-1.00,-1.00,-1.00,0.1813,1.1,0.47,1.54,8.70,1.62,8.58,2.76,-10.00
2,3,598.60,473.15,683.13,522.97,0.1433,1.0,0.54,1.70,-3.74,0.66,27.06,-3.00,-10.00
2,3,-1.00,-1.00,-1.00,-1.00,0.1416,1.2,0.62,1.65,-6.24,0.89,-19.85,-1.36,-10.00
2,3,-1.00,-1.00,-1.00,-1.00,0.1390,1.1,0.49,1.58,8.72,1.62,8.23,-3.12,-10.00
2,3,254.02,403.07,366.25,496.53,0.1251,1.6,0.76,1.73,-9.20,0.08,23.08,-0.08,-10.00
2,3,-1.00,-1.00,-1.00,-1.00,0.1016,1.1,0.54,1.65,-6.02,0.95,-25.23,1.67,-10.00
