0,5,-1.00,-1.00,-1.00,-1.00,0.4038,3.5,2.92,10.18,-6.48,1.08,-52.66,1.58,-10.00
0,5,-1.00,-1.00,-1.00,-1.00,0.1773,3.8,3.03,12.34,-51.07,1.10,-36.78,-3.11,-10.00
0,5,-1.00,-1.00,-1.00,-1.00,0.1033,3.7,3.13,12.49,-50.43,1.00,-34.31,-2.71,-10.00
4,5,-1.00,-1.00,-1.00,-1.00,0.1349,3.0,2.80,8.99,25.31,-1.06,-17.22,-3.04,-10.00
5,5,-1.00,-1.00,-1.00,-1.00,0.1780,3.2,3.05,9.77,-39.52,2.09,-40.23,0.10,-10.00
6,5,0.00,419.73,216.81,522.36,0.4047,3.0,3.01,11.92,-26.84,1.78,44.57,1.72,-10.00
7,5,1119.49,418.39,1229.75,512.36,0.1697,3.2,2.63,8.63,13.60,1.58,49.65,-1.48,-10.00
8,5,-1.00,-1.00,-1.00,-1.00,0.1143,3.4,3.18,10.56,52.33,2.37,36.98,3.12,-10.00
9,5,1351.68,379.78,1600.00,526.89,0.1626,3.1,2.88,8.08,16.98,1.28,29.31,-3.08,-10.00
9,5,643.93,423.57,758.58,532.60,0.1262,3.4,2.93,13.12,-4.39,2.29,46.82,1.57,-10.00
9,5,-1.00,-1.00,-1.00,-1.00,0.1204,3.4,2.77,11.46,8.77,0.72,-47.45,-1.65,-10.00
10,5,-1.00,-1.00,-1.00,-1.00,0.1040,3.3,3.18,9.95,-41.87,1.61,31.99,-0.00,-10.00
10,5,541.12,427.67,692.47,542.65,0.1010,2.6,2.58,7.88,-5.20,1.86,32.48,1.57,-10.00
12,5,-1.00,-1.00,-1.00,-1.00,0.1854,3.1,3.06,12.08,-33.09,0.93,-42.35,1.67,-10.00
13,5,-1.00,-1.00,-1.00,-1.00,0.4600,3.2,2.91,11.24,16.43,0.59,-43.92,-1.62,-10.00
13,5,-1.00,-1.00,-1.00,-1.00,0.1199,3.2,2.77,8.34,-51.89,2.62,1.25,3.11,-10.00
15,5,-1.00,-1.00,-1.00,-1.00,0.2676,3.4,2.85,9.84,15.37,0.47,-45.10,1.53,-10.00
15,5,-1.00,-1.00,-1.00,-1.00,0.1735,3.1,2.98,11.98,-33.46,0.60,-44.57,1.72,-10.00
15,5,1234.50,299.52,1600.00,543.83,0.1366,3.3,2.99,8.79,9.94,1.23,21.36,1.57,-10.00
17,5,1350.34,401.45,1600.00,502.66,0.2365,3.3,2.82,9.58,23.64,1.06,43.64,-0.05,-10.00
17,5,-1.00,-1.00,-1.00,-1.00,0.1029,3.5,2.97,12.15,-17.88,1.15,-53.58,-1.23,-10.00
18,5,-1.00,-1.00,-1.00,-1.00,0.5267,3.7,2.95,11.77,14.99,-1.59,-40.66,-1.55,-10.00
18,5,-1.00,-1.00,-1.00,-1.00,0.1236,3.0,2.58,8.16,-42.13,1.57,-35.76,-0.02,-10.00
18,5,-1.00,-1.00,-1.00,-1.00,0.1023,2.9,3.03,8.89,40.50,-0.87,-46.01,-1.45,-10.00
20,5,656.22,414.03,824.54,512.95,0.1745,3.3,3.15,12.76,-3.16,1.63,51.46,1.81,-10.00
23,5,1084.60,392.77,1202.29,526.15,0.1089,3.4,2.83,10.48,9.33,1.64,37.90,-1.38,-10.00
26,5,-1.00,-1.00,-1.00,-1.00,0.1260,3.5,2.97,11.93,21.20,0.13,-52.04,1.61,-10.00
26,5,-1.00,-1.00,-1.00,-1.00,0.1239,3.4,3.01,13.06,-17.98,0.85,-48.61,1.65,-10.00
27,5,-1.00,-1.00,-1.00,-1.00,0.1578,3.6,2.94,12.81,10.92,0.50,-51.00,1.58,-10.00
27,5,-1.00,-1.00,-1.00,-1.00,0.1012,3.2,2.93,9.48,-46.33,3.91,40.30,-0.38,-10.00
28,5,-1.00,-1.00,-1.00,-1.00,0.2123,3.5,2.98,13.06,9.81,0.99,-25.38,-1.54,-10.00
28,5,-1.00,-1.00,-1.00,-1.00,0.1271,3.4,2.96,11.96,23.56,-0.06,-49.22,-3.02,-10.00
28,5,-1.00,-1.00,-1.00,-1.00,0.1076,3.3,2.99,11.41,20.74,0.32,-36.25,3.14,-10.00
29,5,-1.00,-1.00,-1.00,-1.00,0.1225,3.2,2.94,9.65,-40.15,3.08,41.59,0.08,-10.00
30,5,-1.00,-1.00,-1.00,-1.00,0.1303,3.6,2.93,12.74,-8.98,1.11,-50.75,1.73,-10.00
31,5,-1.00,-1.00,-1.00,-1.00,0.1486,3.3,2.67,10.52,7.80,1.01,-30.52,1.59,-10.00
31,5,-1.00,-1.00,-1.00,-1.00,0.1060,3.3,2.64,10.24,4.66,0.77,-51.72,1.68,-10.00
32,5,-1.00,-1.00,-1.00,-1.00,0.1205,3.5,2.83,11.84,23.00,-2.19,-25.48,-0.48,-10.00
32,5,1421.84,414.98,1600.00,525.90,0.1137,4.1,2.99,12.31,31.81,2.25,52.27,-2.63,-10.00
32,5,614.78,418.03,751.08,518.25,0.1101,3.6,2.91,11.35,-5.76,1.93,52.73,-1.43,-10.00
33,5,1364.04,417.96,1600.00,515.93,0.1182,3.5,2.98,10.91,27.47,1.73,49.72,0.29,-10.00
34,5,-1.00,-1.00,-1.00,-1.00,0.2297,3.4,2.88,10.47,48.72,1.30,38.73,2.83,-10.00
34,5,1183.24,432.15,1473.03,522.88,0.1477,3.3,3.00,10.16,19.60,2.02,49.63,-2.99,-10.00
34,5,-1.00,-1.00,-1.00,-1.00,0.1203,3.5,3.08,11.53,-35.22,2.47,12.22,2.93,-10.00
35,5,0.00,392.32,77.10,521.84,0.2127,3.1,2.81,8.87,-24.68,1.43,36.32,1.29,-10.00
35,5,-1.00,-1.00,-1.00,-1.00,0.1633,3.5,3.00,12.03,36.00,0.83,25.23,1.19,-10.00
35,5,1052.75,421.63,1356.75,526.56,0.1384,3.7,2.75,10.69,14.04,2.08,47.47,-2.96,-10.00
37,5,-1.00,-1.00,-1.00,-1.00,0.1613,3.1,2.71,8.70,-28.01,2.24,-51.18,-0.55,-10.00
37,5,963.15,417.29,1078.50,522.25,0.1089,3.4,2.82,10.19,7.16,1.91,47.73,1.58,-10.00
37,5,-1.00,-1.00,-1.00,-1.00,0.1036,3.1,2.88,10.03,-27.07,1.72,-53.57,-1.00,-10.00
39,5,1306.59,397.95,1549.79,493.27,0.1535,3.2,2.98,9.99,24.67,0.78,52.25,1.26,-10.00
39,5,965.17,389.58,1438.16,540.86,0.1432,3.6,2.75,11.26,9.30,1.77,32.27,-3.06,-10.00
