0,5,1359.74,0.00,1600.00,900.00,0.8420,3.6,2.95,13.03,3.05,1.70,-2.93,-1.57,-10.00
0,5,-1.00,-1.00,-1.00,-1.00,0.1545,3.4,2.99,11.17,-21.25,1.50,-38.03,1.58,-10.00
0,5,-1.00,-1.00,-1.00,-1.00,0.1430,3.8,3.05,13.10,-13.60,0.86,-48.83,1.58,-10.00
0,5,0.00,452.40,137.51,582.78,0.1164,3.4,2.85,9.88,-23.11,3.21,37.64,1.20,-10.00
1,5,-1.00,-1.00,-1.00,-1.00,0.6653,3.4,2.87,13.13,3.04,1.45,-5.09,-1.57,-10.00
2,5,-1.00,-1.00,-1.00,-1.00,0.5192,3.3,2.89,12.99,3.04,1.29,-7.43,-1.61,-10.00
2,5,-1.00,-1.00,-1.00,-1.00,0.1727,4.0,3.00,12.61,-42.05,2.56,52.74,1.04,-10.00
2,5,-1.00,-1.00,-1.00,-1.00,0.1376,3.7,3.20,12.59,-44.02,4.01,50.47,0.71,-10.00
3,5,-1.00,-1.00,-1.00,-1.00,0.8895,3.4,2.95,12.77,2.86,1.21,-9.17,-1.58,-10.00
4,5,-1.00,-1.00,-1.00,-1.00,0.9260,3.4,3.01,12.72,2.81,1.13,-11.30,-1.56,-10.00
4,5,-1.00,-1.00,-1.00,-1.00,0.1844,3.7,3.16,12.56,-30.16,1.56,-45.18,2.69,-10.00
4,5,-1.00,-1.00,-1.00,-1.00,0.1569,3.5,3.06,12.39,-28.98,0.90,-47.46,1.85,-10.00
5,5,-1.00,-1.00,-1.00,-1.00,0.9201,3.3,2.91,12.37,2.84,0.95,-13.94,-1.55,-10.00
5,5,-1.00,-1.00,-1.00,-1.00,0.2037,3.1,2.71,7.88,2.63,0.98,-32.13,-1.55,-10.00
5,5,-1.00,-1.00,-1.00,-1.00,0.1303,3.4,2.84,10.77,47.21,-0.46,-49.69,-0.02,-10.00
5,5,-1.00,-1.00,-1.00,-1.00,0.1164,3.7,2.98,12.57,-12.79,1.27,-48.14,1.60,-10.00
6,5,-1.00,-1.00,-1.00,-1.00,0.9617,3.3,3.01,12.73,2.77,0.94,-17.01,-1.56,-10.00
6,5,0.00,416.08,233.92,564.09,0.1380,3.5,2.89,12.19,-21.88,2.59,36.35,-1.51,-10.00
7,5,-1.00,-1.00,-1.00,-1.00,0.9412,3.3,2.95,12.40,2.88,1.05,-19.87,-1.56,-10.00
7,5,-1.00,-1.00,-1.00,-1.00,0.1643,3.3,2.86,8.36,2.21,1.14,-38.40,-1.57,-10.00
8,5,-1.00,-1.00,-1.00,-1.00,0.9556,3.2,3.03,12.76,2.88,1.12,-23.60,-1.54,-10.00
8,5,-1.00,-1.00,-1.00,-1.00,0.2122,3.2,2.66,7.86,2.23,1.43,-40.15,-1.55,-10.00
9,5,-1.00,-1.00,-1.00,-1.00,0.9433,3.3,2.98,12.53,2.86,0.89,-27.13,-1.48,-10.00
9,5,-1.00,-1.00,-1.00,-1.00,0.6041,3.2,2.77,7.86,2.20,1.25,-45.09,-1.53,-10.00
9,5,-1.00,-1.00,-1.00,-1.00,0.3015,3.6,3.31,11.68,-27.62,2.73,17.04,0.02,-10.00
9,5,-1.00,-1.00,-1.00,-1.00,0.2335,3.5,2.97,9.89,1.76,0.01,-53.66,-1.57,-10.00
9,5,640.49,412.46,772.70,535.31,0.1245,3.7,2.95,13.88,-3.97,2.32,45.13,-1.54,-10.00
10,5,-1.00,-1.00,-1.00,-1.00,0.9137,3.3,3.06,12.55,3.13,1.04,-30.34,-1.45,-10.00
10,5,-1.00,-1.00,-1.00,-1.00,0.2357,4.2,2.99,12.77,-0.38,1.32,-41.57,-1.62,-10.00
10,5,-1.00,-1.00,-1.00,-1.00,0.1852,3.6,3.03,12.45,1.94,0.74,-41.91,-1.57,-10.00
10,5,-1.00,-1.00,-1.00,-1.00,0.1276,3.5,2.80,9.72,2.33,0.62,-49.35,-1.58,-10.00
11,5,-1.00,-1.00,-1.00,-1.00,0.9006,3.2,3.09,12.22,3.51,0.99,-32.90,-1.36,-10.00
11,5,-1.00,-1.00,-1.00,-1.00,0.2837,3.6,2.92,12.22,-0.14,0.95,-45.74,-1.56,-10.00
11,5,-1.00,-1.00,-1.00,-1.00,0.1626,3.3,2.77,9.35,1.99,0.49,-50.71,-1.55,-10.00
11,5,-1.00,-1.00,-1.00,-1.00,0.1102,3.6,3.45,12.20,-35.61,1.80,7.49,0.06,-10.00
12,5,-1.00,-1.00,-1.00,-1.00,0.8436,3.3,3.13,12.49,4.17,0.66,-36.94,-1.25,-10.00
12,5,-1.00,-1.00,-1.00,-1.00,0.1122,3.6,2.88,11.72,2.28,1.00,-44.42,1.68,-10.00
