0,7,-1.00,-1.00,-1.00,-1.00,0.9325,2.9,2.65,6.73,3.56,1.40,-2.50,-1.61,-10.00
0,7,-1.00,-1.00,-1.00,-1.00,0.3002,3.5,2.74,7.16,38.36,0.73,26.37,3.13,-10.00
0,7,-1.00,-1.00,-1.00,-1.00,0.2137,2.9,2.65,6.73,3.76,1.45,-11.48,-1.56,-10.00
0,7,-1.00,-1.00,-1.00,-1.00,0.1363,1.8,2.03,5.37,-5.10,1.40,-50.26,1.49,-10.00
0,7,-1.00,-1.00,-1.00,-1.00,0.1280,2.0,2.30,5.81,-9.59,1.50,-44.86,1.66,-10.00
0,7,-1.00,-1.00,-1.00,-1.00,0.1251,2.7,2.46,6.38,-38.13,0.92,-26.12,-1.53,-10.00
0,7,-1.00,-1.00,-1.00,-1.00,0.1209,3.7,2.83,7.41,-48.37,0.97,-45.47,2.98,-10.00
0,7,-1.00,-1.00,-1.00,-1.00,0.1198,3.2,2.85,7.42,-38.02,1.42,27.30,1.76,-10.00
0,7,-1.00,-1.00,-1.00,-1.00,0.1152,2.3,2.46,6.25,34.86,1.49,33.90,-3.12,-10.00
0,7,-1.00,-1.00,-1.00,-1.00,0.1108,1.9,2.19,5.67,-8.86,1.67,-28.40,1.53,-10.00
0,7,647.82,392.65,1070.49,527.26,0.1065,3.9,3.11,14.46,0.80,1.87,42.92,0.46,-10.00
1,7,-1.00,-1.00,-1.00,-1.00,0.9611,2.9,2.68,6.77,3.54,1.45,-2.52,-1.62,-10.00
1,7,-1.00,-1.00,-1.00,-1.00,0.2181,4.1,3.07,12.85,-39.76,1.68,14.31,0.24,-10.00
1,7,-1.00,-1.00,-1.00,-1.00,0.1893,3.0,2.68,6.78,3.73,1.36,-11.59,-1.59,-10.00
1,7,48.80,460.72,302.78,551.96,0.1672,1.9,2.16,5.32,-14.94,1.86,28.79,0.37,-10.00
1,7,-1.00,-1.00,-1.00,-1.00,0.1406,2.0,2.20,5.45,42.79,4.29,18.75,-0.05,-10.00
1,7,0.00,401.88,243.60,550.41,0.1053,3.3,2.93,13.35,-21.31,1.96,31.45,0.27,-10.00
2,7,-1.00,-1.00,-1.00,-1.00,0.9490,2.9,2.69,6.79,3.55,1.50,-2.49,-1.62,-10.00
2,7,-1.00,-1.00,-1.00,-1.00,0.2412,3.0,2.77,6.45,3.83,1.38,-11.71,-1.57,-10.00
2,7,-1.00,-1.00,-1.00,-1.00,0.1577,3.5,2.85,7.96,39.30,1.36,26.29,-3.05,-10.00
2,7,-1.00,-1.00,-1.00,-1.00,0.1487,2.0,2.13,5.61,23.79,1.31,26.52,-3.00,-10.00
2,7,-1.00,-1.00,-1.00,-1.00,0.1261,4.4,3.22,19.42,-43.64,1.40,17.48,0.34,-10.00
2,7,458.57,440.88,664.39,517.94,0.1079,2.5,2.45,6.61,-9.17,1.62,43.77,-3.09,-10.00
2,7,0.00,417.06,196.87,549.25,0.1043,2.9,2.75,11.40,-21.56,1.94,31.46,-2.86,-10.00
3,7,-1.00,-1.00,-1.00,-1.00,0.9403,2.9,2.65,6.72,3.55,1.47,-2.51,-1.63,-10.00
3,7,-1.00,-1.00,-1.00,-1.00,0.2142,3.0,2.76,6.72,3.83,1.35,-11.51,-1.58,-10.00
3,7,-1.00,-1.00,-1.00,-1.00,0.1976,2.1,2.13,5.59,23.78,1.32,26.46,-3.03,-10.00
3,7,0.00,459.94,253.98,542.13,0.1376,1.9,2.21,5.61,-17.61,1.77,31.29,-3.09,-10.00
4,7,-1.00,-1.00,-1.00,-1.00,0.9666,2.8,2.68,6.79,3.56,1.41,-2.49,-1.63,-10.00
4,7,-1.00,-1.00,-1.00,-1.00,0.2352,2.9,2.71,6.53,3.84,1.38,-11.63,-1.56,-10.00
4,7,-1.00,-1.00,-1.00,-1.00,0.1155,3.5,2.93,9.29,-47.46,1.26,15.64,0.43,-10.00
4,7,433.10,431.96,660.24,516.74,0.1033,2.8,2.70,7.29,-9.67,1.58,43.79,-3.11,-10.00
4,7,-1.00,-1.00,-1.00,-1.00,0.1031,3.6,2.97,9.05,39.46,1.34,26.35,3.12,-10.00
5,7,-1.00,-1.00,-1.00,-1.00,0.9611,2.9,2.68,6.79,3.56,1.42,-2.48,-1.62,-10.00
5,7,-1.00,-1.00,-1.00,-1.00,0.2275,3.0,2.76,6.64,3.82,1.29,-11.54,-1.58,-10.00
5,7,-1.00,-1.00,-1.00,-1.00,0.1634,3.4,2.88,12.89,-39.93,1.60,14.35,0.36,-10.00
5,7,-1.00,-1.00,-1.00,-1.00,0.1256,2.1,2.14,5.32,-19.91,1.05,17.42,2.74,-10.00
5,7,440.78,435.37,659.71,517.55,0.1203,2.7,2.60,7.07,-9.53,1.61,43.76,3.14,-10.00
5,7,607.39,394.85,1063.55,528.72,0.1159,3.9,3.13,15.48,0.02,1.91,42.79,0.39,-10.00
5,7,264.41,442.67,507.62,550.23,0.1068,1.9,2.12,5.39,-8.92,1.59,25.13,0.69,-10.00
5,7,-1.00,-1.00,-1.00,-1.00,0.1011,4.4,3.23,17.89,-43.22,1.70,18.22,0.32,-10.00
5,7,99.97,453.27,269.05,511.41,0.1005,2.0,2.20,6.11,-24.32,1.50,47.45,-2.76,-10.00
6,7,-1.00,-1.00,-1.00,-1.00,0.9487,2.8,2.68,6.73,3.56,1.48,-2.50,-1.62,-10.00
6,7,-1.00,-1.00,-1.00,-1.00,0.1974,3.0,2.77,6.58,3.84,1.36,-11.53,-1.57,-10.00
6,7,310.89,424.72,538.00,549.57,0.1830,2.0,2.22,5.70,-7.66,1.47,23.45,0.91,-10.00
6,7,-1.00,-1.00,-1.00,-1.00,0.1095,4.4,3.22,18.87,-44.07,1.51,17.39,0.29,-10.00
6,7,-1.00,-1.00,-1.00,-1.00,0.1095,4.0,3.10,8.31,-51.40,-0.83,-43.05,0.09,-10.00
6,7,-1.00,-1.00,-1.00,-1.00,0.1018,3.7,2.99,9.70,39.74,1.38,26.31,-3.10,-10.00
6,7,0.00,463.05,141.67,546.51,0.1007,2.0,2.15,5.72,-20.57,1.88,31.36,-3.08,-10.00
7,7,-1.00,-1.00,-1.00,-1.00,0.9517,2.8,2.69,6.75,3.55,1.45,-2.48,-1.63,-10.00
7,7,-1.00,-1.00,-1.00,-1.00,0.2000,3.0,2.77,6.66,3.84,1.32,-11.57,-1.58,-10.00
7,7,295.98,412.22,504.21,513.43,0.1461,3.2,2.79,8.30,-15.43,1.51,46.19,1.89,-10.00
7,7,357.56,447.50,544.07,583.18,0.1426,1.9,2.14,5.48,-6.30,1.75,20.53,1.13,-10.00
7,7,643.54,401.41,988.46,526.79,0.1064,3.9,3.13,11.83,-0.51,1.91,43.99,0.41,-10.00
7,7,-1.00,-1.00,-1.00,-1.00,0.1016,4.2,3.15,16.90,-43.54,1.69,17.54,0.23,-10.00
7,7,0.00,407.28,383.27,533.81,0.1003,4.0,3.06,18.19,-24.50,2.32,47.23,0.48,-10.00
8,7,-1.00,-1.00,-1.00,-1.00,0.9527,2.9,2.66,6.72,3.55,1.44,-2.49,-1.63,-10.00
8,7,-1.00,-1.00,-1.00,-1.00,0.2098,3.0,2.72,6.68,3.84,1.45,-11.70,-1.58,-10.00
8,7,-1.00,-1.00,-1.00,-1.00,0.1554,2.7,2.67,8.65,-33.83,1.62,24.69,-2.87,-10.00
8,7,-1.00,-1.00,-1.00,-1.00,0.1543,2.1,2.14,5.59,49.53,1.44,25.70,3.04,-10.00
8,7,308.83,418.35,509.18,585.73,0.1504,1.9,2.09,5.60,-5.56,1.49,17.40,1.35,-10.00
8,7,-1.00,-1.00,-1.00,-1.00,0.1287,1.9,2.16,5.43,23.97,1.07,27.09,2.98,-10.00
8,7,303.62,434.14,446.59,505.91,0.1183,2.3,2.35,5.75,-16.14,1.21,45.21,1.73,-10.00
8,7,-1.00,-1.00,-1.00,-1.00,0.1085,3.3,2.85,11.45,-39.77,1.44,14.32,0.22,-10.00
8,7,-1.00,-1.00,-1.00,-1.00,0.1032,2.2,2.25,5.74,-11.82,1.05,-46.28,1.68,-10.00
8,7,-1.00,-1.00,-1.00,-1.00,0.1003,4.4,3.28,17.40,-44.10,1.66,17.04,0.22,-10.00
