0,1,-1.00,-1.00,-1.00,-1.00,0.3506,1.8,0.63,0.71,-12.54,2.07,1.19,1.55,-10.00
0,1,-1.00,-1.00,-1.00,-1.00,0.3285,1.8,0.71,0.74,9.56,1.29,12.12,2.98,-10.00
0,1,1090.98,442.93,1115.26,499.59,0.1323,1.8,0.64,0.65,9.15,0.97,41.46,0.04,-10.00
1,1,0.00,510.54,8.37,561.20,0.2916,1.9,0.78,0.81,-31.63,3.44,47.39,3.09,-10.00
1,1,-1.00,-1.00,-1.00,-1.00,0.1927,1.8,0.73,0.80,9.50,1.33,12.14,3.04,-10.00
2,1,-1.00,-1.00,-1.00,-1.00,0.2344,2.0,0.90,0.99,-32.40,3.50,47.34,3.04,-10.00
2,1,-1.00,-1.00,-1.00,-1.00,0.1474,1.8,0.73,0.80,9.53,1.33,12.13,3.04,-10.00
3,1,-1.00,-1.00,-1.00,-1.00,0.3751,1.8,0.71,0.73,9.53,1.33,12.12,2.91,-10.00
3,1,-1.00,-1.00,-1.00,-1.00,0.2578,1.9,0.79,0.81,-32.86,3.53,47.67,-2.92,-10.00
4,1,-1.00,-1.00,-1.00,-1.00,0.2463,1.9,0.84,0.86,-33.59,3.52,47.43,3.02,-10.00
4,1,-1.00,-1.00,-1.00,-1.00,0.2140,1.8,0.72,0.78,9.48,1.23,12.16,3.01,-10.00
5,1,-1.00,-1.00,-1.00,-1.00,0.2524,1.9,0.85,0.90,-34.10,3.56,47.80,-2.88,-10.00
5,1,-1.00,-1.00,-1.00,-1.00,0.2096,1.8,0.70,0.72,9.53,1.35,12.14,3.01,-10.00
6,1,-1.00,-1.00,-1.00,-1.00,0.5854,1.8,0.70,0.74,9.43,1.26,12.15,2.82,-10.00
7,1,-1.00,-1.00,-1.00,-1.00,0.3266,1.9,0.73,0.77,9.47,1.33,12.21,2.79,-10.00
9,1,1561.28,421.39,1600.00,598.47,0.1880,1.9,0.76,0.93,8.77,1.37,13.70,-1.89,-10.00
10,1,999.34,456.60,1020.46,503.65,0.3021,1.8,0.64,0.72,7.18,1.31,49.07,1.48,-10.00
11,1,1000.63,456.44,1023.42,505.86,0.3293,1.9,0.71,0.77,7.14,1.37,48.28,1.53,-10.00
11,1,1426.55,433.23,1541.16,587.39,0.1302,1.9,0.78,1.02,8.27,1.45,15.80,-1.68,-10.00
12,1,1004.29,454.71,1026.56,504.74,0.2751,1.9,0.69,0.66,7.15,1.31,47.46,1.52,-10.00
13,1,1008.12,453.19,1032.95,504.26,0.3291,1.9,0.72,0.76,7.22,1.26,46.65,1.48,-10.00
13,1,1335.18,429.33,1407.50,556.87,0.2551,1.8,0.68,0.78,8.03,1.27,18.49,-1.55,-10.00
13,1,-1.00,-1.00,-1.00,-1.00,0.1335,1.8,0.67,0.76,8.89,-0.28,-48.59,1.51,-10.00
14,1,1012.96,448.83,1034.67,500.24,0.2778,1.8,0.65,0.62,7.22,1.10,45.89,1.54,-10.00
15,1,1020.88,450.84,1046.54,503.73,0.4009,1.9,0.72,0.74,7.44,1.20,45.04,1.48,-10.00
15,1,1246.07,438.30,1312.98,550.43,0.1239,1.9,0.74,0.89,7.73,1.37,21.41,-1.61,-10.00
16,1,1027.09,447.65,1053.41,501.51,0.4389,1.9,0.71,0.68,7.54,1.10,44.22,1.44,-10.00
16,1,-1.00,-1.00,-1.00,-1.00,0.1870,1.9,0.81,0.77,-41.59,4.73,47.78,-3.11,-10.00
16,1,1206.53,445.54,1271.19,551.91,0.1437,1.9,0.81,0.94,7.54,1.49,22.96,-1.60,-10.00
17,1,1036.78,446.69,1064.64,502.25,0.3440,1.9,0.74,0.73,7.76,1.10,43.40,1.46,-10.00
17,1,1182.13,441.40,1232.18,538.16,0.3045,1.8,0.68,0.75,7.36,1.32,24.27,-1.59,-10.00
18,1,1043.50,440.72,1070.47,497.23,0.4552,1.9,0.71,0.70,7.83,0.91,42.58,1.49,-10.00
19,1,1050.20,443.08,1078.40,500.93,0.4441,1.9,0.74,0.76,7.92,1.02,41.78,1.53,-10.00
19,1,1135.12,448.11,1187.04,538.91,0.1925,1.9,0.88,0.95,7.32,1.51,27.47,-1.52,-10.00
20,1,1053.83,444.13,1082.13,503.07,0.4477,1.9,0.73,0.69,7.89,1.07,40.98,1.51,-10.00
20,1,1122.79,446.20,1167.48,531.15,0.2117,1.9,0.82,0.88,7.36,1.41,29.00,-1.49,-10.00
21,1,1058.29,443.08,1086.07,503.15,0.4294,1.9,0.71,0.66,7.86,1.05,40.14,1.55,-10.00
21,1,1120.20,449.21,1158.72,529.09,0.1563,1.9,0.80,0.86,7.61,1.43,30.49,-1.41,-10.00
22,1,1064.09,443.71,1092.79,505.18,0.3844,1.9,0.74,0.71,7.90,1.09,39.34,1.60,-10.00
22,1,1110.37,451.45,1148.88,527.71,0.2064,1.9,0.79,0.87,7.68,1.46,31.79,-1.48,-10.00
23,1,1074.88,449.89,1106.76,511.98,0.4257,1.9,0.74,0.71,8.14,1.28,38.63,1.46,-10.00
23,1,1102.15,455.63,1137.21,528.03,0.1694,1.9,0.73,0.77,7.78,1.53,33.27,-1.53,-10.00
24,1,1080.85,452.93,1110.58,515.67,0.2455,1.9,0.70,0.74,8.13,1.37,37.87,1.57,-10.00
24,1,1091.59,453.31,1126.47,523.70,0.2029,1.9,0.74,0.79,7.70,1.46,34.17,-1.56,-10.00
25,1,1088.69,446.07,1119.76,508.74,0.2853,1.8,0.65,0.73,8.28,1.15,37.37,1.42,-10.00
25,1,1076.51,448.25,1106.84,515.07,0.1170,1.9,0.66,0.69,7.48,1.26,35.35,-1.60,-10.00
26,1,1092.24,450.94,1128.38,516.76,0.2994,1.9,0.74,0.76,8.25,1.35,36.45,1.36,-10.00
26,1,1053.06,457.43,1086.54,521.34,0.1600,1.8,0.67,0.76,7.08,1.49,36.50,-1.80,-10.00
26,1,-1.00,-1.00,-1.00,-1.00,0.1014,1.9,0.74,0.75,-34.81,3.84,21.71,2.98,-10.00
27,1,1099.40,446.38,1128.96,512.70,0.4651,1.8,0.71,0.75,8.19,1.21,35.72,1.69,-10.00
28,1,1107.54,450.04,1139.47,517.91,0.4187,1.8,0.68,0.71,8.22,1.32,34.70,1.58,-10.00
28,1,1024.50,455.91,1052.97,516.71,0.4020,1.9,0.68,0.69,6.60,1.45,39.01,-1.68,-10.00
29,1,1109.13,444.30,1142.23,515.36,0.4267,1.9,0.74,0.74,8.07,1.21,33.84,1.67,-10.00
29,1,1010.27,455.30,1035.37,513.61,0.1431,1.9,0.66,0.69,6.35,1.40,40.56,-1.59,-10.00
30,1,1114.25,445.75,1151.27,518.61,0.4281,1.9,0.76,0.78,8.05,1.27,32.96,1.59,-10.00
30,1,1001.16,455.07,1027.30,512.62,0.1221,1.9,0.74,0.74,6.31,1.42,42.14,-1.57,-10.00
31,1,1114.03,447.92,1153.07,523.02,0.3419,1.9,0.77,0.84,7.85,1.35,32.06,1.60,-10.00
32,1,1124.28,447.81,1161.48,524.73,0.4710,1.9,0.74,0.77,7.83,1.35,31.04,1.66,-10.00
32,1,990.97,457.13,1013.89,511.27,0.1158,1.9,0.74,0.78,6.35,1.48,45.31,-1.49,-10.00
33,1,1131.96,445.82,1173.49,525.59,0.4724,1.9,0.76,0.81,7.83,1.33,30.12,1.59,-10.00
33,1,987.84,456.95,1009.46,508.31,0.1264,1.9,0.71,0.78,6.40,1.41,46.60,-1.51,-10.00
34,1,1148.73,449.31,1195.54,531.56,0.2798,1.9,0.76,0.88,8.01,1.42,29.07,1.51,-10.00
